"id","materia","prova","ano","enunciado","visibilidade_id"
"1413","História","Enem","2020","<p>O movimento sedicioso ocorrido na capitania de Pernambuco, no ano 1817, foi analisado de formas diferentes por dois meios de comunicação daquela época. O Correio Braziliense apontou para o fato de ser “a comoção no Brasil motivada por um descontentamento geral, e não por maquinações de alguns indivíduos"". Já a Gazeta do Rio de Janeiro considerou o movimento como um ""pontual desvio de norma, apenas uma 'mancha' nas 'páginas da História Portuguesa’, tão distinta pelos testemunhos de amor e respeito que os vassalos desta nação consagram ao seu soberano"".</p>
<p style=""text-align: right;""><span style=""font-size: 8pt;"">JANCSÓ, I.; PIMENTA, J. P. Peças de um mosaico. In: MOTA, C. G. (Org.). Viagem Incompleta:</span><br><span style=""font-size: 8pt;"">a experiência brasileira (1500-2000). São Paulo: Senac, 2000 (adaptado).</span></p>
<p>Os fragmentos das matérias jornalísticas sobre o acontecimento, embora com percepções diversas, relacionam-se a um aspecto do processo de independência da colônia luso-americana expresso em dissensões entre</p>","3"
"1414","Geografia","Enem","2020","<p>A colisão entre uma placa continental e uma oceânica provocará a subducção desta última sob a placa continental, que, a exemplo dos arcos e ilhas, produzirá um arco magmático na borda do continente, composto por rochas vulcânicas acompanhado de deformações e metamorfismo tanto de rochas preexistentes como de parte das rochas formadas no processo.</p>
<p style=""text-align: right;""><span style=""font-size: 8pt;"">TEIXEIRA. W et al. (Org).  Decifrando a Terra. São Paulo. Oficina do Textos, 2000 </span></p>
<p>Qual feição fisiográfica é gerada pelo processo tectônico apresentado?</p>","3"
"1415","História","Enem","2020","<p>Ao abrigo do teto, sua jornada de fé começava na sala de jantar. Na pequena célula cristã, dividia-se a refeição e durante elas os crentes conversavam, rezavam e liam cartas de correligionários residentes em locais diferentes do Império Romano (século II da Era Cristã). Esse ambiente garantia peculiar apoio emocional às experiências intensamente individuais que abrigava.</p>
<p style=""text-align: right;""><span style=""font-size: 8pt;"">SENNET. R, Carne e pedra. Rio de Janeiro; Record, 2008, </span></p>
<p>Um motivo que explica a ambientação da prática descrita no texto encontra-se no(a)</p>","3"
"1416","Geografia","Enem","2020","<p>As cidades de Puebla, no México, e Legazpi, nas Filipinas, não têm quase nada em comum. Estão muito longe uma da outra e são habitadas por povos muito diferentes. O que as une é um trágico detalhe de sua geografia. Elas foram erguidas na vizinhança de alguns rios vulcões mais perigosos do mundo: o mexicano Popocatepéti e o filipino Mayon. Seus habitantes precisam estar prontos para correr a qualquer hora. Eles fazem parte dos 550 milhões de indivíduos que moram em zonas de risco vulcânico no mundo. Ao contrário do que seria sensato, continuam-ali, indiferentes ao perigo que os espreita.</p>
<p style=""text-align: right;""><span style=""font-size: 8pt;"">ANGELO C. Disponível em: http://super.abril.com.br. Acesso em: 24 out. 2015 (adaptado) </span></p>
<p>A característica física que justifica a fixação do homem nos locais apresentados no texto é a ocorrência de</p>","3"
"1417","História","Enem","2020","<p>Porque todos confessamos não se poder viver sem alguns escravos, que busquem a lenha e a água, e façam cada dia o pão que se come, e outros serviços que não são possíveis poderem-se fazer pelos irmãos Jesuítas, máxime sendo tão poucos, que seria necessário deixar as confissões e tudo mais. Parece-me que a Companhia de Jesus deve ter e adquirir escravos, justamente, por meios que as Constituições permitem, quando puder para nossos colégios e casas de meninos.</p>
<p style=""text-align: right;""><span style=""font-size: 8pt;"">LEITE. S. Historia da Companhia de Jesus no Brasil. Rio de Janeiro: <br>Civilização Brasileira, 1938 (adaptado). </span></p>
<p>O texto explicita premissas da expansão ultramarina portuguesa ao buscar justificar a</p>","3"
"1418","Geografia","Enem","2020","<p>Os seringueiros amazônicos eram invisíveis no cenário nacional nos anos 1970. Começaram a se articular como um movimento agrário no inicio dos anos 1980, e na década seguinte conseguiram reconhecimento nacional, obtendo a implantação das primeiras reservas extrativas após o assassinato de Chico Mendes. Assim, em vinte anos, os camponeses da floresta passaram da invisibilidade à posição de paradigma de desenvolvimento sustentável com participação popular.</p>
<p style=""text-align: right;""><span style=""font-size: 8pt;"">ALMEIDÀ. M W. B. Direitos á floresta e ambientalismo: seringueiros e suas lutas. </span><br><span style=""font-size: 8pt;"">Revista Brasileira da Ciências Sociais, n, 55, 2004. </span></p>
<p>De acordo com o texto, a visibilidade dos seringueiros amazônicos foi estabelecida pela relação entre</p>","3"
"1419","Sociologia","Enem","2020","<p>Um dos resquícios franceses na dança são os comandos proferidos pelo marcador da quadrilha. Seu papel é anunciar os próximos passos da coreografia. O abrasileiramento de termos franceses deu origem, por exemplo, ao saruê (soirée - reunião social noturna, ordem para todos se juntarem no centro do salão), anarriê (<em>en arrière</em> - para trás) e anavã (<em>en avant </em>— para frente).</p>
<p style=""text-align: right;""><span style=""font-size: 8pt;"">Disponível em www.ebc.com.br Acesso em: 6 jul. 2015 </span></p>
<p>A característica apresentada dessa manifestação popular resulta do seguinte processo socio-histórico:</p>","3"
"1420","Geografia","Enem","2020","<p><img style=""display: block; margin-left: auto; margin-right: auto;"" src=""/storage/attachments/questoes/1420/ualKMzD5Yy7mNMt8kl3eGP0WLyCjTxQ5Kt81M5g0.png"" width=""396"" height=""469""></p>
<p>O conjunto representado pelo agronegócio demanda condições especificas que passam a ser exigidas dos territórios. Como há uma elevação da formação de fluxos, materiais e imateriais, a crescente articulação com as escalas que vão do local ao global terminam por pressionar o Estado a agir visando uma instalação no território de fixos diversos, bem como de uma regulação específica.</p>
<p style=""text-align: right;""><span style=""font-size: 8pt;"">LIMA R C.PENNA, N. A. A logística de transportes do agronegócio em Mato Grosso (Brasil). Confins, n. 26. fev. 2016.</span></p>
<p>O mapa e o texto se complementam indicando que a expansão das rodovias se deu como resposta ao(à)</p>","3"
"1421","Português","Enem","2020","<p>Atualmente os jovens estão imersos numa sociedade permeada pela tecnologia. Nesse contexto, os jogos digitais são artefatos muito empregados. Videogames ativos ou exergames foram introduzidos como forma de permitir que o corpo controlasse tais jogos. Como resultado, passaram a ser vistos como uma ferramenta auxiliar na adoção de um estilo de vida menos sedentário, com efeitos positivos sobre a saúde. Tem-se defendido que os exergames podem contribuir para a prática regular de atividade física moderada, bem como promover a interação entre jogadores, reduzindo o sentimento de isolamento social. Por outro lado, argumenta-se que os exergames não podem substituir a experiência real das práticas corporais, pois não motivam a longo prazo a prática permanente de atividades físicas.</p>
<p style=""text-align: right;""><span style=""font-size: 8pt;"">FINCO, M. D.; REATEGUI, E. B.; ZARO, M. A. Laboratório de exergames: um espaço</span><br><span style=""font-size: 8pt;"">complementar para as aulas de educação física. Movimento, n. 3, 2015 (adaptado).</span></p>
<p>Pela sua interatividade, os exergames apresentam-se como possibilidade para estimular o (a)</p>","3"
"1422","Português","Enem","2020","<p>Policarpo Quaresma, cidadão brasileiro, funcionário público, certo de que a língua portuguesa é emprestada ao Brasil; certo também de que, por esse fato, o falar e o escrever em geral, sobretudo no campo das letras, se veem na humilhante contingência de sofrer continuamente censuras ásperas dos proprietários da língua; sabendo, além, que, dentro do nosso pais, os autores e os escritores, com especialidade os gramáticos, não se entendem no tocante à correção gramatical, vendo-se, diariamente, surgir azedas polêmicas entre os mais profundos estudiosos do nosso idioma — usando do direito que lhe confere a Constituição, vem pedir que o Congresso Nacional decrete o tupi-guarani como língua oficial e nacional do povo brasileiro.</p>
<p style=""text-align: right;""><span style=""font-size: 8pt;"">BARRETO, L. Triste fim de Policarpo Quaresma.</span><br><span style=""font-size: 8pt;"">Disponível em: www.dominiopublico.gov.br. Acesso em: 26 jun. 2012.</span></p>
<p>Nessa petição da pitoresca personagem do romance de Lima Barreto, o uso da norma-padrão justifica-se pela</p>","3"
"1423","Português","Enem","2020","<p>— O senhor pensa que eu tenho alguma fábrica de dinheiro? (O diretor diz essas coisas a ele, mas olha para todos como quem quer dar uma explicação a todos. Todas as caras sorriem.) Quando seu filho esteve doente, eu o ajudei como pude. Não me peça mais nada. Não me encarregue de pagar as suas contas: já tenho as minhas, e é o que me basta... (Risos.)</p>
<p>O diretor tem o rosto escanhoado, a camisa limpa. A palavra possui um tom educado, de pessoa que convive com gente inteligente, causeuse. O rosto do Dr. Rist resplandece, vermelho e glabro. Um que outro tem os olhos no chão, a atitude discreta.</p>
<p>Naziazeno espera que ele lhe dê as costas, vá reatar a palestra interrompida, aquelas observações sobre a questão social, comunismo e integralismo.</p>
<p style=""text-align: right;""><span style=""font-size: 8pt;"">MACHADO, D. Os ratos. São Paulo: Círculo do Livro, s/d.</span></p>
<p>A ficção modernista explorou tipos humanos em situação de conflito social. No fragmento do romancista gaúcho, esse conflito revela a</p>","3"
"1424","Português","Enem","2020","<p style=""text-align: center;""><strong><span style=""font-size: 14pt;"">Hino à Bandeira </span></strong></p>
<p style=""padding-left: 80px;"">Em teu seio formoso retratas <br>Este céu de puríssimo azul. <br>A verdura sem par destas matas, <br>E o esplendor do Cruzeiro do Sul.</p>
<p style=""padding-left: 80px;"">Contemplando o teu vulto sagrado, <br>Compreendemos o nosso dever, <br>E o Brasil por seus filhos amado, <br>Poderoso e feliz há de ser!</p>
<p style=""padding-left: 80px;"">Sobre a imensa Nação Brasileira, <br>Nos momentos de festa ou de dor, <br>Paira sempre sagrada bandeira <br>Pavilhão da justiça e do amor!</p>
<p style=""text-align: right;""><span style=""font-size: 8pt;"">BdIdLAC. O.: BRAGA. F Disponível em www2.planalto.gov.br</span><br><span style=""font-size: 8pt;"">Acesso em 10 dez 2017 (fragmento) </span></p>
<p>No Hino à Bandeira, a descrição é um recurso utilizado para exaltar o símbolo nacional na medida em que</p>","3"
"1425","Português","Enem","2020","<p style=""padding-left: 80px;"">Senhor Juiz <br>O instrumento do “crime"" que se arrola <br>Nesse processo de contravenção <br>Não é faca, revólver ou pistola, <br>Simplesmente, doutor, é um violão.</p>
<p style=""padding-left: 80px;"">Será crime, afinal, será pecado, <br>Será delito de tão vis horrores, <br>Perambular na rua um desgraçado <br>Derramando nas praças suas dores?</p>
<p style=""padding-left: 80px;"">Mande, pois, libertá-lo da agonia <br>(a consciência assim nos insinua) <br>Não sufoque o cantar que vem da rua, <br>Que vem da noite para saudar o dia.</p>
<p style=""padding-left: 80px;"">É o apelo que aqui lhe dirigimos<br>Na certeza do seu acolhimento <br>Juntada desta aos autos nós pedimos <br>E pedimos, enfim, deferimento. </p>
<p style=""text-align: right;""><span style=""font-size: 8pt;"">Disponível em www.migalhas.com.br . <br>Acesso em: 23 set. 2020 (adaptado) </span></p>
<p>Essa petição de <em>habeas corpus</em>, ao transgredir o rigor da linguagem jurídica,</p>","3"
"1426","Português","Enem","2020","<p style=""text-align: center;""><strong><span style=""font-size: 14pt;"">Retrato de homem </span></strong></p>
<p style=""padding-left: 80px;"">A paisagem estrita <br>ao apuro do muro <br>feito vértebra a vértebra <br>e escuro.</p>
<p style=""padding-left: 80px;"">A geração dos pelos <br>sobre a casca e os rostos <br>em seus diques de sombra <br>repostos.</p>
<p style=""padding-left: 80px;"">Os poços com seu lodo <br>de ira e de tensão: <br>entre cimento e fronte <br>— um vão.</p>
<p style=""padding-left: 80px;"">As setas se atiram <br>às margens de ninguém, <br>ilesas a si mesmas <br>retêm.</p>
<p style=""padding-left: 80px;"">Compassos de evasão <br>entre falange e rua <br>sondando a solitude <br>nua.</p>
<p style=""padding-left: 80px;"">E na armadura de coisa <br>salobra, um só segredo: <br>a polpa toda é fruição <br>de medo.</p>
<p style=""text-align: right;""><span style=""font-size: 8pt;"">ARAÚJO. L. C .Centochão. Belo Horizonte Imprensa. <br>Publicações - Governo do Estado de Minas Gerais, 1967. </span></p>
<p>No poema, a descrição lírica do objeto representado é orientada por um olhar que</p>","3"
"1427","Português","Enem","2020","<p>Uma das mais contundentes criticas ao discurso da aptidão física relacionada à saúde está no caráter eminentemente individual de suas propostas, o que serve para obscurecer outros determinantes da saúde. Ou seja, costuma-se apresentar o indivíduo como o problema e a mudança do estilo de vida como a solução. Argumenta-se ainda que o movimento da aptidão física relacionada à saúde considera a existência de uma cultura homogênea na qual todos seriam livres para escolher seus estilos de vida, o que não condiz com a realidade. O fato é que vivemos numa sociedade dividida em classes sociais na qual nem todas as pessoas têm condições econômicas para adotar um estilo de vida ativo e saudável. Há desigualdades estruturais com raízes políticas, econômicas e sociais que dificultam a adoção desses estilos de vida.</p>
<p style=""text-align: right;""><span style=""font-size: 8pt;""> FERREIRA. M. S. Aptidão física e saúde na educação física escolar; ampliando o enfoque. RBCE, n. 2. jan. 2001 (adaptado). </span></p>
<p>Com base no texto, a relação entre saúde e estilos de vida</p>","3"
"1428","Português","Enem","2020","<p style=""text-align: center;""><strong><span style=""font-size: 14pt;"">Seu delegado </span></strong></p>
<p style=""padding-left: 40px;"">Eu sou viúvo e tenho um filho homem <br>Arrumei uma viúva e fui me casar  <br>A minha sogra era muito teimosa  <br>Com o meu filho foi se matrimoniar  <br>Desse matrimônio nasceu um garoto  <br>Desde esse dia que eu ando é louco <br>Esse garoto é filho do meu filho <br>E o filho da minha sogra é irmão da minha mulher   <br>Ele é meu neto e eu sou cunhado dele <br>A minha nora é minha sogra   <br>Meu filho meu sogro é <br>Nessa confusão já nem sei quem sou   <br>Acaba esse garoto sendo meu avô.</p>
<p style=""text-align: right; padding-left: 40px;""><span style=""font-size: 8pt;"">TRIO FORROZAO. Agitando a rapaziada. </span><br><span style=""font-size: 8pt;"">Rio de Janeiro. Natasha Recorde, 2009. </span></p>
<p>Nessa letra da canção, a suposição do último verso sinaliza a intenção do autor de</p>","3"
"1429","Português","Enem","2020","<p>Leandro Aparecido Ferreira, o MC Fioti, compôs em 2017 a música Bum bum tam tam, que gerou, em nove meses, 480 milhões de visualizações no YouTube. É o funk brasileiro mais ouvido na história do site.</p>
<p>A partir de uma gravação da flauta que achou na internet, MC Fioti fez tudo sozinho: compôs, cantou e produziu em uma noite só. ""Comecei a pesquisar alguns tipos de flauta, coisas antigas. E nisso achei a 'flautinha de Sebastian Bach'"", conta. A descoberta foi por acaso: Fiot não sabia quem era o músico alemão e não sabe tocar o instrumento.</p>
<p>A ""flauta envolvente"" da música é um trecho da Partita em Lá menor, escrita pelo alemão Johann Sebastian Bach por volta de 1723.</p>
<p style=""text-align: right;""><span style=""font-size: 8pt;"">Disponível em: <a href=""https://g1.globo.com"">https://g1.globo.com</a>. </span><br><span style=""font-size: 8pt;"">Acesso em 6 jun. 2018. (adaptado). </span></p>
<p>A incorporação de um trecho da obra para flauta solo de Johann Sebastian Bach na música de MC Fioti demonstra a</p>","3"
"1430","Português","Enem","2020","<p style=""padding-left: 80px;"">Caminhando contra o vento, <br>Sem lenço e sem documento <br>No sol de quase dezembro <br>Eu vou</p>
<p style=""padding-left: 80px;"">O sol se reparte em crimes <br>Espaçonaves, guerrilhas <br>Em cardinales bonitas <br>Eu vou</p>
<p style=""padding-left: 80px;"">Em caras de presidentes <br>Em grandes beijos de amor <br>Em dentes, pernas, bandeiras <br>Bombas e Brigitte Bardot <br>O sol nas bancas de revista <br>Me enche de alegria e preguiça <br>Quem lê tanta noticia <br>Eu vou</p>
<p style=""text-align: right;""><span style=""font-size: 8pt;"">VELOSO, C. Alegria, alegria In Caetano Veloso. <br>São Paulo. Philips. 1967 (fragmento). </span></p>
<p>É comum coexistirem sequências tipológicas em um mesmo gênero textual. Nesse fragmento, os tipos textuais que se destacam na organização temática são</p>","3"
"1431","Português","Enem","2020","<p style=""text-align: center;""><strong><span style=""font-size: 14pt;"">Relatos de viagem: nas curvas da Nacional 222, em Portugal</span></strong></p>
<p>Em abril deste ano, fomos a Portugal para uma viagem de um mês que esperávamos há um ano. Pois no dia 4 de maio, chegávamos ao Aeroporto Francisco Sá Carneiro, no Porto. Que linda a ""antiga, muy nobre, sempre leal e invicta"" cidade do Porto! ""Encantei-me"", diriam eles... pelas belas paisagens, construções históricas com lindas fachadas, parques e praças muito bem cuidados.</p>
<p>Os tripeiros, sinônimo de portuenses, têm orgulho de sua cidade, apelidada de Invicta — nunca foi invadida. E valorizam tudo o que há de bom ali, como ""a melhor estrada para se dirigir do mundo"", a Nacional 222.</p>
<p>Pois na manhã do 25 de abril, dia da Revolução dos Cravos, resolvemos conhecer a tal maravilha. A cada 10 km tínhamos que encostar: corríamos, dançávamos, tomávamos chocolate quente, sopa, tudo que fosse quentinho. E lá íamos para mais uma etapa. Uma aventura deliciosa. Depois de três horas — mais ou menos o dobro do tempo necessário, não fossem as paradas para aquecimento — , chegamos a casa! Congelados, mas maravilhados e invictos!</p>
<p style=""text-align: right;""><span style=""font-size: 8pt;"">Disponível em: https//oglobo globo com. Acesso em 6 dez. 2017 (adaptado)</span></p>
<p>Nesse texto, busca-se seduzir o leitor por meio da exploração de uma voz externa sobre a identidade histórica do povo português. O trecho que evidencia esse procedimento argumentativo é</p>","3"
"1432","Português","Enem","2020","<p>O conceito de saúde formulado na histórica VIII Conferência Nacional de Saúde, no ano de 1986, ficou conhecido como um ""conceito ampliado"" de saúde, conforme ilustrado na figura. Esse conceito foi fruto de intensa mobilização em diversos países da América Latina nas décadas de 1970 e 1980, como resposta à crise dos sistemas públicos de saúde. </p>
<p><img style=""display: block; margin-left: auto; margin-right: auto;"" src=""/storage/attachments/questoes/1432/tTWq2Xr6Q4txxMKa1TSGxB7wMbfyn6MirKW4hwZy.png"" width=""450"" height=""346""></p>
<p style=""text-align: right;""><span style=""font-size: 8pt;"">BATISTELLA. C. Abordagem contemporâneas do conceito de saúde. </span><br><span style=""font-size: 8pt;"">Disponível em: www.dihs.ensp.fiocruz.br. Acesso em: 23 set. 2020. </span></p>
<p>Com base no conceito apresentado no texto, a saúde é consequência direta do(a)</p>","3"
"1433","Português","Enem","2020","<p>LUTA: prática corporal imprevisível, caracterizada por determinado estado de contato proposital, que possibilita a duas ou mais pessoas se enfrentarem numa constante troca de ações ofensivas e/ou defensivas, regida por regras, com o objetivo mútuo sobre um alvo móvel personificado no oponente.</p>
<p style=""text-align: right;""><span style=""font-size: 8pt;"">GOMES, M. S. P. et al .Ensino das lutas dos princípios condicionais aos grupos situacionais.</span><br><span style=""font-size: 8pt;"">Movimento, n. 2, abr. jun. 2010 (adaptado) </span></p>
<p>De acordo com o texto, podemos identificar uma abordagem das lutas nas aulas de educação física quando o professor realiza uma proposta envolvendo</p>","3"
"1434","Português","Enem","2020","<p><img style=""display: block; margin-left: auto; margin-right: auto;"" src=""/storage/attachments/questoes/1434/656DuAky1yD1mqzjANthgITYmILbmTOjfkIENgCZ.png"" width=""450"" height=""274""></p>
<p style=""text-align: right;""><span style=""font-size: 8pt;"">Disponível em: www.iotforall.com. Acesso em: 22 jun. 2018.</span></p>
<p>A realidade virtual é uma tecnologia de informação que, conforme sugere a imagem, tem como uma de suas principais funções</p>","3"
"1435","Português","Enem","2020","<p><img style=""display: block; margin-left: auto; margin-right: auto;"" src=""/storage/attachments/questoes/1435/UoTTWNHcXjEaZWIbjMTpJXSuO7splJD2p2BI2ui3.png"" width=""450"" height=""330""></p>
<p style=""text-align: center;"">KOSUTH, J. One and Three Chairs. Museu Reina Sofia, Espanha, 1965.</p>
<p style=""text-align: right;""><span style=""font-size: 8pt;"">Disponível em: www.museoreinasofia.es. Acesso em: 4 jun. 2018 (adaptado).</span></p>
<p>A obra de Joseph Kosuth data de 1965 e se constitui por uma fotografia de cadeira, uma cadeira exposta e um quadro com o verbete “Cadeira"". Trata-se de um exemplo de arte conceitual que revela o paradoxo entre verdade e imitação, já que a arte</p>","3"
"1436","Português","Enem","2020","<p style=""text-align: right;""><strong>DECRETO N. 28 314, DE 28 DE SETEMBRO DE 2007 <br></strong>Demite o Gerúndio do Distrito Federal<br>e dá outras providências. </p>
<p><strong>O GOVERNADOR DO DISTRITO FEDERAL</strong>, no uso das atribuições que lhe confere o artigo 100, incisos VII e XXVI, da Lei Orgânica do Distrito Federal, DECRETA:<br>Art. 1º Fica demitido o Gerúndio de todos os órgãos do Governo do Distrito Federal.<br>Art. 2º Fica proibido, a partir desta data, o uso do gerúndio para desculpa de INEFICIÊNCIA. <br>Art. 3º Este Decreto entra em vigor na data de sua publicação. <br>Art. 4º Revogam-se as disposições em contrário. </p>
<p style=""text-align: right;"">Brasília, 28 de setembro de 2007.<br>119° da República e 48° de Brasília<br><span style=""font-size: 8pt;"">Disponível em: www.dodf.gov.br. Acesso em: 11 dez. 2017 </span></p>
<p>Esse decreto pauta-se na ideia de que o uso do gerúndio, como ""desculpa de ineficiência"", indica</p>","3"
"1437","Português","Enem","2020","<p>Eu tenho empresas e sou digno do visto para ir a Nova York. O dinheiro que chove em Nova York é para pessoas com poder de compra. Pessoas que tenham um visto do consulado americano. O dinheiro que chove em Nova York também é para os nova-iorquinos. São milhares de dólares. [...] Estou indo para Nova York, onde está chovendo dinheiro. Sou um grande administrador. Sim, está chovendo dinheiro em Nova York. Deu no rádio. Vejo que há pedestres invadindo a via onde trafega o meu carro vermelho, importado da Alemanha. Vejo que há carros nacionais trafegando pela via onde trafega o meu carro vermelho, importado da Alemanha. Ao chegar em Nova York, tomarei providências.</p>
<p style=""text-align: right;""><span style=""font-size: 8pt;"">SANT'ANNA,  A . O  importado vermelho de Noé. In MORICONI. I (Org). </span><br><span style=""font-size: 8pt;"">Os cem melhores contos. Rio de Janeiro: Objetiva. 2001. </span></p>
<p>As repetições e as frases curtas constituem procedimentos linguísticos importantes para a compreensão da temática do texto, pois</p>","3"
"1438","Português","Enem","2020","<p><img style=""display: block; margin-left: auto; margin-right: auto;"" src=""/storage/attachments/questoes/1438/sZy5KbkRzhi8C2FoEGZQL9sdmWhpjDHIRNcsOphM.png"" width=""450"" height=""375""></p>
<p style=""text-align: right;""><span style=""font-size: 8pt;"">Disponível em: www.facebook.com/ministeriodoesporte. Acesso em: 7 dez. 2017</span></p>
<p>Esse anúncio publicitário propõe soluções para um problema social recorrente, ao</p>","3"
"1439","Português","Enem","2020","<p style=""padding-left: 80px;"">Sou o coração do folclore nordestino<br>Eu sou Mateus e Bastião do Boi-bumbá<br>Sou o boneco de Mestre Vitalino<br>Dançando uma ciranda em Itamaracá<br>Eu sou um verso de Carlos Pena Filho<br>Num frevo de Capiba<br>Ao som da Orquestra Armorial<br>Sou Capibaribe<br>Num livro de João Cabral<br>Sou mamulengo de São Bento do Una<br>Vindo no baque solto de maracatu<br>Eu sou um auto de Ariano Suassuna<br>No meio da Feira de Caruaru<br>Sou Frei Caneca do Pastoril do Faceta<br>Levando a flor da lira<br>Pra Nova Jerusalém<br>Sou Luiz Gonzaga<br>E sou do mangue também<br>Eu sou mameluco, sou de Casa Forte<br>Sou de Pernambuco, sou o Leão do Norte</p>
<p style=""text-align: right;""><span style=""font-size: 8pt;"">LENINE PINHEIRO. P.C. Leão do Norte. In LENINE, SUZANO. M. Olho de Peixe </span><br><span style=""font-size: 8pt;"">São Paulo. Velas. 1983 (fragmento)</span></p>
<p> O fragmento faz parte da canção brasileira contemporânea e celebra a cultura popular nordestina. Nele, o artista exalta as diferentes manifestações culturais pela</p>","3"
"1440","Português","Enem","2020","<p style=""text-align: center;""><strong><span style=""font-size: 14pt;"">Por que a indústria do empreendedorismo de palco irá destruir você</span></strong></p>
<p>Se, antigamente, os livros, enormes e com suas setecentas páginas, cuspiam fórmulas, equações e cálculos que te ensinavam a lidar com o fluxo de caixa da sua empresa, hoje eles dizem: ""Você irá chegar lá! Acredite, você irá vencer!"".</p>
<p><em>Mindset</em>, empoderamento, <em>millennials</em>, <em>networking</em>, <em>coworking</em>, <em>deal</em>, <em>business</em>, <em>deadline</em>, <em>salesman </em>com perfil <em>hunter</em>... tudo isso faz parte do seu vocabulário. O pacote de livros é sempre idêntico e as experiências são passadas da mesma forma: você está a um único centímetro da vitória. Não pare!</p>
<p>Se desistir agora, será para sempre. Tome, leia a estratégia do oceano azul. Faça mais uma mentoria, participe de mais uma sessão de <em>coaching</em>. O problema é que o seu mindset não está ajustado. Você precisa ser mais proativo. Vamos fazer mais um <em>powermind</em>? Eu consigo um precinho bacana para você...</p>
<p style=""text-align: right;""><span style=""font-size: 8pt;"">CARVALHO. I. C. Disponível em https//medium.com </span><br><span style=""font-size: 8pt;"">Acesso em :17 ago. 2017 (adaptado). </span></p>
<p>De acordo com o texto, é possível identificar o ""empreendedor de palco"" por</p>","3"
"1441","Português","Enem","2020","<p><img style=""display: block; margin-left: auto; margin-right: auto;"" src=""/storage/attachments/questoes/1441/HzYCy4HJWdzUoOgLYQqwY3lHOp4gQtXpJLvWOqPT.png"" width=""450"" height=""597""></p>
<p>A frase, titulo do filme, reproduz uma variedade linguística recorrente na fala de muitos brasileiros. Essa estrutura caracteriza-se pelo(a)</p>","3"
"1442","Português","Enem","2020","<p><em>Vou-me embora p'ra Pasárgada </em>foi o poema de mais longa gestação em toda a minha obra. Vi pela primeira vez esse nome Pasárgada quando tinha os meus dezesseis anos e foi num autor grego. (...) Esse nome de Pasárgada, que significa ""campo dos persas"" ou “tesouro dos persas"", suscitou na minha imaginação uma paisagem fabulosa, um pais de delicias, como o de L'invitation au Voyage, de Baudelaire. Mais de vinte anos depois, quando eu morava só na minha casa da Rua do Curvelo, num momento de fundo desânimo, da mais aguda sensação de tudo o que eu não tinha feito em minha vida por motivo da doença, saltou-me de súbito do subconsciente este grito estapafúrdio: “Vou-me embora p’ra Pasárgada!"" Senti na redondilha a primeira célula de um poema, e tentei realizá-lo, mas fracassei. Alguns anos depois, em idênticas circunstâncias de desalento e tédio, me ocorreu o mesmo desabafo de evasão da “vida besta”. Desta vez o poema saiu sem esforço como se já estivesse pronto dentro de mim. Gosto desse poema porque vejo nele, em escorço, toda a minha vida; [...] Não sou arquiteto, como meu pai desejava, não fiz nenhuma casa, mas reconstruí e “não de uma forma imperfeita neste mundo de aparências"", uma cidade ilustre, que hoje não é mais a Pasárgada de Ciro, e sim a “minha"" Pasárgada.</p>
<p style=""text-align: right;""><span style=""font-size: 8pt;"">BANDEIRA. M. Itinerário de Pasárgada. Rio de Janeiro: Nova Fronteira, Brasília: INL, 1984. </span></p>
<p>Os processos de interação comunicativa preveem a presença ativa de múltiplos elementos da comunicação, entre os quais se destacam as funções da linguagem. Nesse fragmento, a função da linguagem predominante é a</p>","3"
"1443","Português","Enem","2020","<p><strong><span style=""font-size: 14pt;"">TEXTO I</span></strong></p>
<p><img style=""display: block; margin-left: auto; margin-right: auto;"" src=""/storage/attachments/questoes/1443/nPbnLhOJw7SZtyz3fY3JiI8qrofaZT89koheI1dC.png"" width=""450"" height=""595""></p>
<p style=""text-align: center;"">HIRST. D Mother and Child. Bezerro dividido em duas partes: 1029 x <br>1689 x 625mm. 1993 (detalhe). Vidro, aço pintado, silicone, acrílico, <br>monofilamento, aço inoxidável, bezerro e solução de formaldeído.</p>
<p><strong><span style=""font-size: 14pt;"">TEXTO II    </span></strong></p>
<p>O grupo Jovens Artistas Britânicos (YABs), que surgiu no final da década de 1980, possui obras diversificadas que incluem fotografias, instalações, pinturas e carcaças desmembradas. O trabalho desses artistas chamou a atenção no final do período da recessão, por utilizar materiais incomuns, como esterco de elefantes, sangue e legumes, o que expressava os detritos da vida e uma atmosfera de niilismo, temperada por um humor mordaz.</p>
<p style=""text-align: right;""><span style=""font-size: 8pt;"">Disponível em: http://damienhirsti.com:Acesso em: 15 jul. 2015. </span><br><span style=""font-size: 8pt;"">FARTHING, S. Tudo sobre arte. Rio de Janeiro: Sextante, 2011(adaptado). </span></p>
<p>A provocação desse grupo gera um debate em tomo da obra de arte pelo(a)</p>","3"
